kinsler_sample_label,sample,assay,treatment,rep,time,total_raw_count,bias_prevalence,normalization_factor
1.6%-R2-T2,1.6%Gluc-R2-T2,1.6%Gluc-R2,1.6%Gluc,2,2,254212.0,-0.3336469256568249,464.965044668014
1.6%-R2-T3,1.6%Gluc-R2-T3,1.6%Gluc-R2,1.6%Gluc,2,3,250512.0,-0.7128097886048568,363.1570460366512
1.6%-R2-T4,1.6%Gluc-R2-T4,1.6%Gluc-R2,1.6%Gluc,2,4,318062.0,0.586101468065596,337.4318181818182
I1,1.8%Gluc-R1-T1,1.8%Gluc-R1,1.8%Gluc,1,1,3944246.0,-1.0639319504724956,5028.840659340659
I2,1.8%Gluc-R1-T2,1.8%Gluc-R1,1.8%Gluc,1,2,2010910.0,-0.06535377791371014,2008.567659782576
I3,1.8%Gluc-R1-T3,1.8%Gluc-R1,1.8%Gluc,1,3,336244.0,3.3122940974250588,251.49322491821727
I4,1.8%Gluc-R1-T4,1.8%Gluc-R1,1.8%Gluc,1,4,681736.0,-2.1873704712892565,362.22802197802196
J1,1.8%Gluc-R2-T1,1.8%Gluc-R2,1.8%Gluc,2,1,3090634.0,-0.7556496183752803,3737.9972222222223
J2,1.8%Gluc-R2-T2,1.8%Gluc-R2,1.8%Gluc,2,2,2188349.0,0.46469727276057554,2048.866574174914
J3,1.8%Gluc-R2-T3,1.8%Gluc-R2,1.8%Gluc,2,3,384946.0,1.3449684684574552,276.2896667911622
J4,1.8%Gluc-R2-T4,1.8%Gluc-R2,1.8%Gluc,2,4,620947.0,-1.0536224282926967,286.74444444444447
E1,Baffled-R1-T1,Baffled-R1,Baffled,1,1,6229520.0,-0.07736582041242296,7603.939726027397
E2,Baffled-R1-T2,Baffled-R1,Baffled,1,2,2166425.0,-0.2015908717460654,1819.5608045937822
E3,Baffled-R1-T3,Baffled-R1,Baffled,1,3,928842.0,0.6288536837004765,522.2882358478854
E4,Baffled-R1-T4,Baffled-R1,Baffled,1,4,7440597.0,-0.3561577098612683,2466.4438356164383
F1,Baffled-R2-T1,Baffled-R2,Baffled,2,1,5377148.0,0.07349277479118205,6182.114130434783
F2,Baffled-R2-T2,Baffled-R2,Baffled,2,2,4003224.0,-0.2456837014280911,3241.1093492197833
F3,Baffled-R2-T3,Baffled-R2,Baffled,2,3,9610137.0,0.2675687214630245,4981.931841157144
F4,Baffled-R2-T4,Baffled-R2,Baffled,2,4,9000954.0,-0.09926324476219332,2669.6684782608695
13-1-1,EC13-R1-T1,EC13-R1,EC13,1,1,1138999.0,-0.1690511607121807,1064.1460674157304
13-2-1,EC13-R1-T2,EC13-R1,EC13,1,2,2399880.0,0.3001234518758388,1325.5385648640183
13-3-1,EC13-R1-T3,EC13-R1,EC13,1,3,3950750.0,-0.08820285499058397,968.3845879124848
13-4-1,EC13-R1-T4,EC13-R1,EC13,1,4,1473942.0,-0.039215456537354025,163.77153558052436
13-1-2,EC13-R2-T1,EC13-R2,EC13,2,1,1310835.0,-0.0822262826154902,1201.236
13-2-2,EC13-R2-T2,EC13-R2,EC13,2,2,1712743.0,0.05727617593413634,949.4789374993252
13-3-2,EC13-R2-T3,EC13-R2,EC13,2,3,3287883.0,0.139246257766714,769.5684136475064
13-4-2,EC13-R2-T4,EC13-R2,EC13,2,4,1655167.0,-0.10969461945326678,177.632
13-1-3,EC13-R3-T1,EC13-R3,EC13,3,1,1122575.0,0.7612934009644717,1224.9329896907216
13-2-3,EC13-R3-T2,EC13-R3,EC13,3,2,366483.0,-2.1884191269615867,239.71591058412918
13-3-3,EC13-R3-T3,EC13-R3,EC13,3,3,2938992.0,2.0663184606241973,890.0451277929824
13-4-3,EC13-R3-T4,EC13-R3,EC13,3,4,1016186.0,-0.647414459942568,159.8659793814433
18-2-1,EC18-R1-T1,EC18-R1,EC18,1,1,104195.0,-0.25781700948641795,69.1005291005291
18-3-1,EC18-R1-T2,EC18-R1,EC18,1,2,2365974.0,0.5149889698612646,964.3032086363
18-4-1,EC18-R1-T3,EC18-R1,EC18,1,3,5334168.0,-0.25859512794800343,1297.037037037037
18-2-2,EC18-R2-T1,EC18-R2,EC18,2,1,265563.0,0.3210978235522497,197.30674846625766
18-3-2,EC18-R2-T2,EC18-R2,EC18,2,2,672289.0,-0.64303138204942,297.26272369917564
18-4-2,EC18-R2-T3,EC18-R2,EC18,2,3,6473793.0,0.3207416062365086,1659.0981595092026
18-2-3,EC18-R3-T1,EC18-R3,EC18,3,1,1361173.0,0.4537586804788396,910.2407407407408
18-3-3,EC18-R3-T2,EC18-R3,EC18,3,2,2640350.0,-0.9098817294012198,1056.2855532267574
18-4-3,EC18-R3-T3,EC18-R3,EC18,3,3,3884866.0,0.45346591072520676,822.5555555555555
20-2-1,EC20-R1-T1,EC20-R1,EC20,1,1,1652478.0,0.8508240733023392,2420.491176470588
20-3-1,EC20-R1-T2,EC20-R1,EC20,1,2,1363545.0,-1.6886701586482018,1496.484295653344
20-4-1,EC20-R1-T3,EC20-R1,EC20,1,3,866836.0,0.8488293162965828,617.385294117647
20-2-2,EC20-R2-T1,EC20-R2,EC20,2,1,1670307.0,0.37914911106290206,2413.958823529412
20-3-2,EC20-R2-T2,EC20-R2,EC20,2,2,1202018.0,-0.7580728126611774,1363.7778863163333
20-4-2,EC20-R2-T3,EC20-R2,EC20,2,3,1386643.0,0.3790636104177154,1126.3441176470587
20-2-3,EC20-R3-T1,EC20-R3,EC20,3,1,1316096.0,1.0312586828841457,2056.708823529412
20-3-3,EC20-R3-T2,EC20-R3,EC20,3,2,1178662.0,-2.0640010607447365,1634.7554894323
20-4-3,EC20-R3-T3,EC20-R3,EC20,3,3,1599878.0,1.0332534797473663,1741.8764705882354
21-1-1,EC21-R1-T1,EC21-R1,EC21,1,1,648164.0,-0.22393346423927435,877.6873065015479
21-2-1,EC21-R1-T2,EC21-R1,EC21,1,2,1538389.0,-3.9168189051216773,1630.623141589633
21-3-1,EC21-R1-T3,EC21-R1,EC21,1,3,1106350.0,8.4966333860377,796.1805537910078
21-4-1,EC21-R1-T4,EC21-R1,EC21,1,4,1758008.0,-4.362704421742441,839.3715170278638
21-1-2,EC21-R2-T1,EC21-R2,EC21,2,1,486568.0,-1.6915767375811983,687.8612099644129
21-2-2,EC21-R2-T2,EC21-R2,EC21,2,2,485523.0,0.6544986401164055,539.8874512944666
21-3-2,EC21-R2-T3,EC21-R2,EC21,2,3,1224148.0,3.7635441630198216,992.1388325381284
21-4-2,EC21-R2-T4,EC21-R2,EC21,2,4,1721069.0,-2.7294559236088074,964.1565836298932
21-1-3,EC21-R3-T1,EC21-R3,EC21,3,1,1338544.0,0.5024940425454516,1811.1088235294117
21-2-3,EC21-R3-T2,EC21-R3,EC21,3,2,1410590.0,-0.5040423813886217,1552.8412857153276
21-3-3,EC21-R3-T3,EC21-R3,EC21,3,3,1875712.0,-0.5017560911347952,1648.2690003794985
21-4-3,EC21-R3-T4,EC21-R3,EC21,3,4,1647879.0,0.5050465193292072,1031.9823529411765
23-1-1,EC23-R1-T1,EC23-R1,EC23,1,1,1227998.0,-1.5587397086632557,1867.9824046920821
23-2-1,EC23-R1-T2,EC23-R1,EC23,1,2,1664821.0,-2.0639674823413823,1874.5576422418326
23-3-1,EC23-R1-T3,EC23-R1,EC23,1,3,1498190.0,8.779095082198578,1139.5194643570624
23-4-1,EC23-R1-T4,EC23-R1,EC23,1,4,1940380.0,-5.165505827857202,927.7888563049853
23-1-2,EC23-R2-T1,EC23-R2,EC23,2,1,1477496.0,-0.05482041371219422,2239.254385964912
23-2-2,EC23-R2-T2,EC23-R2,EC23,2,2,1960979.0,0.17084647249271714,2411.6103066764763
23-3-2,EC23-R2-T3,EC23-R2,EC23,2,3,2166322.0,-0.19043269733119933,1909.0950102890179
23-4-2,EC23-R2-T4,EC23-R2,EC23,2,4,2421463.0,0.055769357025684016,1344.169590643275
23-1-3,EC23-R3-T1,EC23-R3,EC23,3,1,1229373.0,-0.8830806006535343,1912.1788856304986
23-2-3,EC23-R3-T2,EC23-R3,EC23,3,2,1839677.0,1.0820843199921608,2382.5331948483267
23-3-3,EC23-R3-T3,EC23-R3,EC23,3,3,1491357.0,0.47189072741889365,1476.4279129044971
23-4-3,EC23-R3-T4,EC23-R3,EC23,3,4,1807631.0,-0.6880978260436247,1324.7888563049853
3-1-1,EC3-R1-T1,EC3-R1,EC3,1,1,1356341.0,1.644409284830681,915.418918918919
3-2-1,EC3-R1-T2,EC3-R1,EC3,1,2,2121809.0,-2.409266338388014,816.652770436722
3-3-1,EC3-R1-T3,EC3-R1,EC3,1,3,1584438.0,-0.12313119230810422,476.3166888743071
3-4-1,EC3-R1-T4,EC3-R1,EC3,1,4,3203355.0,0.8812963844021562,570.6216216216217
3-1-2,EC3-R2-T1,EC3-R2,EC3,2,1,1938771.0,1.8533758969685248,1121.4434782608696
3-2-2,EC3-R2-T2,EC3-R2,EC3,2,2,2551400.0,-1.6718999310910934,715.0239321632546
3-3-2,EC3-R2-T3,EC3-R2,EC3,2,3,3100700.0,-2.21383211309203,573.9292707554139
3-4-2,EC3-R2-T4,EC3-R2,EC3,2,4,2832465.0,2.0330635014274896,349.67826086956524
3-1-3,EC3-R3-T1,EC3-R3,EC3,3,1,1259539.0,0.6931243385139879,846.5454545454545
3-2-3,EC3-R3-T2,EC3-R3,EC3,3,2,2051769.0,-1.3676476713297643,788.8521317036708
3-3-3,EC3-R3-T3,EC3-R3,EC3,3,3,2431569.0,0.6487793722327911,562.8959153653803
3-4-3,EC3-R3-T4,EC3-R3,EC3,3,4,3161827.0,0.019510176725992767,509.32323232323233
A1,M3-R1-T1,M3-R1,M3,1,1,4885816.0,0.7282870474022649,4852.4223433242505
A2,M3-R1-T2,M3-R1,M3,1,2,8910028.0,-1.434901687686075,6275.296076143313
A3,M3-R1-T3,M3-R1,M3,1,3,1036411.0,0.688281436697823,464.56026659811687
A4,M3-R1-T4,M3-R1,M3,1,4,5206525.0,0.024538934718210812,1482.0
B1,M3-R2-T1,M3-R2,M3,2,1,1989639.0,0.5710560388368737,2071.831978319783
B2,M3-R2-T2,M3-R2,M3,2,2,18659452.0,-0.10003578701407259,13109.01961965681
B3,M3-R2-T3,M3-R2,M3,2,3,20362738.0,-1.5269078980539799,7855.743631798803
B4,M3-R2-T4,M3-R2,M3,2,4,47819795.0,1.0465130660003783,13341.81300813008
C1,M3-R3-T1,M3-R3,M3,3,1,6405822.0,0.3718367474578628,6320.333333333333
C2,M3-R3-T2,M3-R3,M3,3,2,14613357.0,-0.4547794584231594,11388.41364489267
C3,M3-R3-T3,M3-R3,M3,3,3,2722693.0,-0.35702714826799503,1528.9338169728994
C4,M3-R3-T4,M3-R3,M3,3,4,21449234.0,0.3449374140485484,8043.067750677506
D1,M3-R4-T1,M3-R4,M3,4,1,3909839.0,-0.12287838745674762,4511.915300546448
D2,M3-R4-T2,M3-R4,M3,4,2,2877255.0,0.09158761102926614,2518.9176473322646
D3,M3-R4-T3,M3-R4,M3,4,3,4314103.0,0.19200895773887258,2528.415786622386
D4,M3-R4-T4,M3-R4,M3,4,4,4964839.0,-0.15919781667456231,2062.5765027322404
