kinsler_sample_label,sample,assay,treatment,rep,time,total_raw_count,bias_prevalence,normalization_factor
E4,Baffled-R1-T4,Baffled-R1,Baffled,1,4,7440597.0,1.5719712518406457,2466.4438356164383
F1,Baffled-R2-T1,Baffled-R2,Baffled,2,1,5377148.0,-0.34421218545639076,6182.114130434783
F2,Baffled-R2-T2,Baffled-R2,Baffled,2,2,4003224.0,0.06269631656755242,3251.404270750255
F3,Baffled-R2-T3,Baffled-R2,Baffled,2,3,9610137.0,0.39464764937823615,5002.615486829344
F4,Baffled-R2-T4,Baffled-R2,Baffled,2,4,9000954.0,-0.11313178048939793,2669.6684782608695
13-1-1,EC13-R1-T1,EC13-R1,EC13,1,1,1138999.0,-0.8576764330695861,1064.1460674157304
13-2-1,EC13-R1-T2,EC13-R1,EC13,1,2,2399880.0,0.24720547835257978,1326.352971692514
13-3-1,EC13-R1-T3,EC13-R1,EC13,1,3,3950750.0,0.22008906312735987,968.9068053805569
13-4-1,EC13-R1-T4,EC13-R1,EC13,1,4,1473942.0,0.39038189158964653,163.77153558052436
13-1-2,EC13-R2-T1,EC13-R2,EC13,2,1,1310835.0,-0.8866424222332809,1201.236
13-2-2,EC13-R2-T2,EC13-R2,EC13,2,2,1712743.0,-0.0722100665672738,949.5477092844812
13-3-2,EC13-R2-T3,EC13-R2,EC13,2,3,3287883.0,0.38937458306662687,769.4774124998135
13-4-2,EC13-R2-T4,EC13-R2,EC13,2,4,1655167.0,0.5694779057339279,177.632
13-1-3,EC13-R3-T1,EC13-R3,EC13,3,1,1122575.0,-2.0722787945304484,1224.9329896907216
13-2-3,EC13-R3-T2,EC13-R3,EC13,3,2,366483.0,-1.4636066881624048,240.9752959851851
13-3-3,EC13-R3-T3,EC13-R3,EC13,3,3,2938992.0,1.1781403614183277,889.9074980763737
13-4-3,EC13-R3-T4,EC13-R3,EC13,3,4,1016186.0,2.3577451212745264,159.8659793814433
18-2-1,EC18-R1-T1,EC18-R1,EC18,1,1,104195.0,-0.3551296687214359,69.1005291005291
18-3-1,EC18-R1-T2,EC18-R1,EC18,1,2,2365974.0,0.7296464114916272,963.2769688348169
18-4-1,EC18-R1-T3,EC18-R1,EC18,1,3,5334168.0,-0.3745167427701913,1297.037037037037
18-2-2,EC18-R2-T1,EC18-R2,EC18,2,1,265563.0,-0.7197505591541749,197.30674846625766
18-3-2,EC18-R2-T2,EC18-R2,EC18,2,2,672289.0,-0.100188153923505,297.75402437046847
18-4-2,EC18-R2-T3,EC18-R2,EC18,2,3,6473793.0,0.8199387130776794,1659.0981595092026
18-2-3,EC18-R3-T1,EC18-R3,EC18,3,1,1361173.0,0.5880046643670402,910.2407407407408
18-3-3,EC18-R3-T2,EC18-R3,EC18,3,2,2640350.0,-0.8435768420755516,1056.819509000261
