0.2MKCl-R1,0.5%Raf-R1,0.5%Raf-R2,0.5MKCl-R1,1.4%Gluc-R1,1.4%Gluc-R2,1.5%Suc1%Raf-R1,1.6%Gluc-R1,1.6%Gluc-R2,1.8%Gluc-R1,1.8%Gluc-R2,Baffled-R1,Baffled-R2,EC13-R1,EC13-R2,EC13-R3,EC18-R1,EC18-R2,EC18-R3,EC20-R1,EC20-R2,EC20-R3,EC21-R1,EC21-R2,EC21-R3,EC23-R1,EC23-R2,EC23-R3,EC3-R1,EC3-R2,EC3-R3,M3-R1,M3-R2,M3-R3,M3-R4
0.34519111134234354,0.21448236627314377,0.16619571371414932,0.37121949381222097,0.2154050190704122,0.17186750834397135,0.0870061615116344,-0.9827926694950354,-0.5952474115291391,0.24086544952220906,0.29726877825628895,0.4559049602804438,0.3373717150179739,-0.5392693585030939,-0.4890829858359844,-0.5998026441769603,-0.3981948804268778,-1.0413087599819972,-0.5429045154980209,0.17907395457600322,0.04463736706615852,-0.061386798078400875,-0.03136704333882562,-0.0913694681553585,-0.03059658184599373,0.04410056161668713,0.011127593692746518,-0.05146705741483473,-1.2274669678457744,-1.0226761170274905,-1.1632781876860654,0.22495394770399607,0.23310514583367806,0.24097197756365546,0.2787393950505563
4.670142045258832,6.251889796624015,7.368356332795274,3.087473244418407,2.955404504182199,6.760769557965915,3.148193520115816,1.425489615248841,1.9405068487228387,6.249448189079622,5.132192543737429,5.344792459600217,2.4504572429567233,3.316452033498162,3.644466782615961,5.893545502005613,3.774293777734684,4.834591660682206,3.047217500450907,17.879770426980212,12.787506713932853,-5.039967526324533,-5.036782042359208,-10.841779726511556,2.2496274435898,3.5503874105452096,0.0847359277173454,2.7160232346311144,1.6461416801370654,3.3989455075131287,2.2243826352883325,4.725497713163785,0.13423652820233212,1.6098383642416216,4.654656379989133
-0.11154351489869496,-0.11948656950418905,-0.2362000949819601,-0.038959462381849164,0.01365538027423473,-0.18764105502904543,0.01772426760334855,0.4314492545870161,0.42594003068340536,-0.16358102351550563,-0.021153598287204856,0.17780011395896939,0.13740231340320308,1.253198758659583,1.2322396985557895,0.9949770634418778,1.077035587932442,0.7844647743843625,1.1951764653236778,-0.029973504255030065,-0.10201326506236864,-0.1712496306644168,-0.3430930427124461,-0.5706036973139171,-0.17252515856121586,-0.06716248352902833,-0.19294529755911044,-0.19776133353879358,0.6720772808798765,0.7911984588081618,0.6803171847851465,0.0012137433331805697,-0.05483552942499084,-0.21397027596146634,-0.03194424641622061
1.862894480693821,2.1306424991611914,2.190542891161528,1.3407671646689292,1.8376397299039973,1.9325881744277902,2.324053877653644,2.0363951998963463,2.143939107689952,1.5748548329553786,1.697350950621821,1.592381953377786,1.6471335542172718,2.849092281592987,2.5355373774624717,2.6179407425566605,3.490371914149403,3.4470794418562876,3.568791708130653,0.7520003219847571,0.7567864498199721,0.7358559315866655,1.0899561611957065,1.0158505632094155,1.0365208006885474,0.8305644388211513,0.828509126845733,0.7092712691046383,3.599509779602892,3.867102735079747,3.501735257825901,1.8967981190848944,1.9124505096826396,2.1793688134665947,1.7678684063641732
1.1075890922525808,1.3051993286026593,1.2454305455978716,0.8624176436357174,1.2824725046572076,1.2725532061939528,1.4778621547002833,1.5920637527078139,1.5190327398604775,0.8705431944952216,1.008201689101021,1.0955322379587251,1.314794906907024,2.1985781536820763,2.1739394238222607,2.059773229281521,2.7443969431444586,2.996171595840623,2.7367361275448676,0.09437693925435964,0.6207348069748175,1.98531967602551,2.213317147164352,2.539697017882953,1.8242160859736698,1.159441036786935,1.5901008774790981,1.27542881597074,3.0928994373492786,3.0314003133704297,3.3502741082084917,1.355730617458962,1.4532126205351776,1.4992046169440276,1.1776179964713869
1.7351469708689642,2.4902795536790086,2.4336626022055015,-3.3210225416082872,1.8318743365023795,2.08545221546022,2.5742665887508003,-0.8481517381798065,-0.6490319231924586,1.2946285644490227,1.3684459280772718,0.7829502907015571,0.8564366559024466,-0.011594892529064538,0.2698727214810348,0.14214221257957171,0.8560493187879687,0.8853688106066819,0.4425456604474318,1.322118262586235,1.595050076939258,0.6883900269304477,0.7843651007560615,0.19670181344693916,1.48718956301115,0.9116732514151473,1.0076990571336837,1.0654762166521392,1.2311278673663295,1.346543785320319,1.4056888367311224,1.8988973800393198,1.5934679642972083,1.9537557303263013,1.4068851983048627
-10.241648871729684,-10.521646613119552,-10.721407564831285,-11.185302493970616,-9.779109925095392,-10.80068671297651,-7.916450927011698,-0.8574709400011808,-1.1006215830019777,-11.00750166283529,-10.532829912983754,-10.253322014641537,-9.576965837195239,-0.2014534076902943,0.07177285995066196,-0.5332328450331443,0.7908362333002481,0.6414221838109528,0.8150950696663015,-11.614876282737276,-11.067975706622324,-3.6686496322344526,-5.326180147554725,-3.695177369766858,-7.030614455523335,-9.062439482154803,-7.1327723433079875,-8.134595054092754,1.2808626692432146,0.9961283114511685,1.2948969152988836,-10.354840839758184,-7.68680503831855,-6.650344418095491,-9.709007834026508
0.0038522242925485006,-0.166351280390773,-0.09933207723664284,0.03880082307126509,-0.12075234172706732,-0.08227740245820614,-0.5741891539627637,-2.1850497131982567,-2.24360859423263,-0.026302688630244445,-0.10017334609401758,0.10472182367757857,-0.02634376473862106,-2.556516302627011,-2.7888238718796674,-3.0684655633675795,-4.257989421105907,-2.949948544570826,-2.5528559388297203,-0.4550123154631822,-0.3642563105023846,-0.2534888765592792,-0.4265421038296935,-0.47608909094775415,-0.35933152585396,-0.35363032698332253,-0.3184791894434122,-0.35035445159292256,-2.8794976944827457,-3.5410197082140153,-3.1849155126307327,-0.0017321752474940694,-0.22339039686686318,-0.24124125625337337,-0.042168127317319275
0.38944301587268804,1.127084635246094,0.9380106853458843,-5.602611831670938,0.43393087440513156,0.5996753466665623,1.189823853483575,-0.3253903810772163,0.024407222306338572,0.025217515186986228,-0.0032820641660014083,-0.6320313422520143,-0.49273745841145633,0.7329287639684621,0.9160428744540323,0.7304024267923412,1.405006463737858,1.5883238307945153,0.9322391911362591,-0.02903277094426837,0.2459272307871354,-0.0111853201767107,0.46451285455348423,0.4114259672556533,0.42483921745277287,-0.7545520499478466,-0.4752417067170913,-0.36800444636226104,1.7452067670350881,2.0415374516078293,1.9273844356994134,0.48842026315434284,0.2163952723482394,0.5299887581167937,0.03894278816363772
0.2570454846591197,0.06531366689969453,0.0070035604758610925,0.2267855451455865,0.02020616139397274,0.1320701962266732,-0.20147330716293324,-0.41944480643956317,-0.4196027087520092,0.21834748956255312,0.19861803743407216,0.3187802906738505,0.14446310299166906,0.07320066600938163,0.10902774410202043,-0.03963098666397813,-0.19121575196851226,-0.22785720942199428,-0.35239740916363643,0.2429688186570234,0.3132048675854881,0.33570219858653266,0.3494582664952203,0.17371763993630812,0.21567075649838255,0.2509619354896384,0.2460930761264905,0.27355827429204443,-0.8616893213725769,-0.593648561689974,-0.7398806525205754,0.10576625223202424,-0.18245408773941274,0.04741254999781841,0.09740186575899118
