kinsler_sample_label,sample,assay,treatment,rep,time,total_raw_count,bias_prevalence,normalization_factor
3-4-1,EC3-R1-T4,EC3-R1,EC3,1,4,3203355.0,1.5851714350474275,570.6216216216217
3-1-2,EC3-R2-T1,EC3-R2,EC3,2,1,1938771.0,1.4537329371547203,1121.4434782608696
3-2-2,EC3-R2-T2,EC3-R2,EC3,2,2,2551400.0,-2.6160426892972137,716.4649196256821
3-3-2,EC3-R2-T3,EC3-R2,EC3,2,3,3100700.0,0.8348959292764235,576.5403049367466
3-4-2,EC3-R2-T4,EC3-R2,EC3,2,4,2832465.0,0.3074230182464708,349.67826086956524
3-1-3,EC3-R3-T1,EC3-R3,EC3,3,1,1259539.0,-0.46633308440263793,846.5454545454545
3-2-3,EC3-R3-T2,EC3-R3,EC3,3,2,2051769.0,0.3180876551621784,793.0056708162882
3-3-3,EC3-R3-T3,EC3-R3,EC3,3,3,2431569.0,0.7542190884007652,562.603169325376
3-4-3,EC3-R3-T4,EC3-R3,EC3,3,4,3161827.0,-0.6133022466679146,509.32323232323233
A1,M3-R1-T1,M3-R1,M3,1,1,4885816.0,1.0518257304246066,4852.4223433242505
A2,M3-R1-T2,M3-R1,M3,1,2,8910028.0,-1.6412516566926518,6304.0775364396095
A3,M3-R1-T3,M3-R1,M3,1,3,1036411.0,0.14119012297771266,464.74683198344974
A4,M3-R1-T4,M3-R1,M3,1,4,5206525.0,0.45371669281421095,1482.0
B1,M3-R2-T1,M3-R2,M3,2,1,1989639.0,0.8218135986232105,2071.831978319783
B2,M3-R2-T2,M3-R2,M3,2,2,18659452.0,-0.29945077451807656,13133.897020548213
B3,M3-R2-T3,M3-R2,M3,2,3,20362738.0,-1.8884827518552876,7904.99468594434
B4,M3-R2-T4,M3-R2,M3,2,4,47819795.0,1.3539299232386908,13341.81300813008
C1,M3-R3-T1,M3-R3,M3,3,1,6405822.0,0.9537207954527701,6320.333333333333
C2,M3-R3-T2,M3-R3,M3,3,2,14613357.0,-1.269614832289637,11417.901751280746
C3,M3-R3-T3,M3-R3,M3,3,3,2722693.0,-0.2910645856539074,1531.8825964659898
C4,M3-R3-T4,M3-R3,M3,3,4,21449234.0,0.6252220063162985,8043.067750677506
D1,M3-R4-T1,M3-R4,M3,4,1,3909839.0,-0.02176303977998676,4511.915300546448
D2,M3-R4-T2,M3-R4,M3,4,2,2877255.0,-0.10764557646472118,2517.5597402490484
D3,M3-R4-T3,M3-R4,M3,4,3,4314103.0,0.2923648156380386,2526.3073477863886
D4,M3-R4-T4,M3-R4,M3,4,4,4964839.0,-0.15859966159267858,2062.5765027322404
