hBFA1:21C-R1-T8,hBFA1:21C-R1-T16,hBFA1:21C-R1-T24,hBFA1:21C-R1-T40,hBFA1:21C-R2-T8,hBFA1:21C-R2-T16,hBFA1:21C-R2-T24,hBFA1:21C-R2-T40,hBFA1:37C-R1-T8,hBFA1:37C-R1-T16,hBFA1:37C-R1-T24,hBFA1:37C-R1-T40,hBFA1:37C-R2-T8,hBFA1:37C-R2-T16,hBFA1:37C-R2-T24,hBFA1:37C-R2-T40,hBFA1:48Hr-R1-T8,hBFA1:48Hr-R1-T16,hBFA1:48Hr-R1-T24,hBFA1:48Hr-R1-T40,hBFA1:48Hr-R2-T8,hBFA1:48Hr-R2-T16,hBFA1:48Hr-R2-T24,hBFA1:48Hr-R2-T40,hBFA1:FLC4-R2-T8,hBFA1:FLC4-R2-T24,hBFA1:FLC4-R2-T40,hBFA1:GlyEtOH-R1-T8,hBFA1:GlyEtOH-R1-T16,hBFA1:GlyEtOH-R1-T40,hBFA1:GlyEtOH-R2-T8,hBFA1:GlyEtOH-R2-T16,hBFA1:GlyEtOH-R2-T24,hBFA1:GlyEtOH-R2-T40,hBFA1:SC-R1-T8,hBFA1:SC-R1-T16,hBFA1:SC-R1-T24,hBFA1:SC-R1-T40,hBFA1:SC-R2-T8,hBFA1:SC-R2-T16,hBFA1:SC-R2-T24,hBFA1:SC-R2-T40,hBFA1:YPD-R1-T8,hBFA1:YPD-R1-T16,hBFA1:YPD-R1-T24,hBFA1:YPD-R1-T40,hBFA1:YPD-R2-T8,hBFA1:YPD-R2-T16,hBFA1:YPD-R2-T24,hBFA1:YPD-R2-T40,hBFA1:pH3.8-R1-T8,hBFA1:pH3.8-R1-T16,hBFA1:pH3.8-R1-T24,hBFA1:pH3.8-R1-T40,hBFA1:pH3.8-R2-T8,hBFA1:pH3.8-R2-T16,hBFA1:pH3.8-R2-T24,hBFA1:pH3.8-R2-T40,hBFA1:pH7.3-R1-T8,hBFA1:pH7.3-R1-T16,hBFA1:pH7.3-R1-T24,hBFA1:pH7.3-R1-T40,hBFA1:pH7.3-R2-T8,hBFA1:pH7.3-R2-T16,hBFA1:pH7.3-R2-T24,hBFA1:pH7.3-R2-T40
26.24894209490888,44.45967476591916,101.50466571468587,624.8655431479621,26.145784146529042,43.35811036196691,95.9784080341011,706.9264897781644,57.68136982722017,104.01077101714395,174.67577897648522,557.7800665645607,41.951350438830914,92.29099598239435,205.05828987644972,647.4412590466945,121.7107293317693,145.5343088328265,245.1338875584483,673.2947517410292,99.98996140364314,186.24653078472448,259.638001241277,701.769561463086,13.828629211485465,6.2642561784787,3.2486639532826045,87.01998802516628,190.50702741993678,734.9664045572948,118.44587998987977,241.32034143930574,514.7224913115671,1170.3211385148868,29.39848520160864,58.349611159493364,112.75742166293279,396.37297109615326,34.663265896903475,52.24548318236103,86.28957456096659,364.4908423394568,62.72599164926931,133.24986751772173,279.4588258012295,1022.7678229665072,60.42030056961747,141.07391861848842,265.73886156606466,959.5552836152024,56.836294434427046,110.49470558276938,178.07663631662822,496.99176860270904,41.461540176045595,116.65088462496885,190.37927742693495,518.3156450678645,48.58293999554378,74.84950101835527,133.9984601893421,259.0762976067433,46.16072620035575,80.23686330815553,110.21584325353413,267.2073689308832
158.75127823220242,148.77135623224154,141.33623619446027,133.41407832901697,165.43493841000486,147.96881727911318,136.18985011608927,124.27622043028742,222.315559983016,188.7547403463237,150.19893676384999,113.6990648586437,192.17630026626657,183.9910956487288,203.21416030858194,124.98249973382829,171.15237324995718,126.38570444696383,134.0426110002258,124.26817702443776,151.34846171827803,161.43422356717204,133.6069044411334,139.9406412681971,46.88510089785758,22.063198384460044,6.624579720403468,75.79960708772427,57.136585029393665,13.980889548895975,93.03265789976945,71.86701877246036,57.601388463559154,22.45341081605734,177.2122658217581,155.7226260866908,145.53737180717377,115.46070843358815,203.43159367269052,170.7693403274086,140.9864380121179,121.47016146569801,178.70710464509395,150.68838900757507,128.82619502986003,102.3657057416268,177.892617229656,143.651854653469,129.98392306901306,102.37456751212727,211.76017155005138,168.39654138889395,138.2555632497422,103.6629725970556,170.33568335110706,181.32319960129578,148.34557203700984,105.40725495796808,242.23630925211398,215.08287596457765,209.3406017492686,169.36257321065858,216.6332956296342,209.57193233269194,188.76182291630968,170.4716128078939
9.496090310296497,5.730335482752847,6.523485516543423,5.836402883647377,9.886732711041196,5.936553215644939,6.0835395842067514,5.239421822196942,12.30994218897998,9.029197860644954,13.80550938731917,20.162284470107316,14.703910260434156,9.155871956617288,8.89896029813924,21.936371966376015,12.146135215946124,6.476171605971667,29.187763810440508,29.773016313775127,13.389297383986598,1.9679051541634058,25.303448976811474,24.94271014283068,5.214330162681127,3.7558419078757574,2.9442576535126523,60.964968829086985,253.03184490332987,2399.7529274289745,68.71156425091966,269.1694396743091,640.7028808792666,3387.6047261143326,14.46886264862817,19.409017432888724,28.493058883776968,74.56829165778332,8.3409073483228,16.87235358355495,27.708447632260768,72.25457440224038,20.58982472164231,33.92341217316088,60.11686618426915,157.16477870813398,18.528960083643963,34.88534450153593,54.144266875636035,140.08228054266772,16.581881062753624,20.556316466145535,35.04749604622963,90.18710858526069,25.780152179652916,21.48143533516073,36.88757526802761,93.2037913505406,16.150190357824844,17.695990490377227,17.997223972558608,21.34183221628294,15.002345059635603,19.608052169331568,22.60840746573425,25.87948372744027
45.16270263953368,53.461945371255375,58.158019898697795,63.34925533342278,52.88202219644451,53.76045498318164,61.127257675618274,76.54838558570616,51.695104027174445,33.6582110074034,27.091566113247854,12.920426710497525,48.6026095218477,34.59945647800222,28.14606734239673,12.122688812153191,73.17229181076446,77.56795968029611,54.32782212274592,90.10342998524357,56.43597708566356,86.6821138200081,58.31122750185435,59.27778120798318,63.26605698284292,107.69368208481586,182.02748186161742,26.4555544290625,17.05494333496042,5.996713489300581,30.49768672220117,26.94946346448646,20.49325013415446,9.64029433480169,38.72219558496947,36.694785411987596,36.516170281328925,36.718589224256085,40.97557861333092,41.8678474137652,41.306376199581926,43.77316278525131,40.8473382045929,43.35012630373256,42.896669635193796,39.18312799043062,39.29552044127022,43.39223084231986,40.534928497725325,46.8558021604585,34.83147175736241,40.63386072308708,41.490552378763645,53.837435521657575,49.918878095114,43.28806379267381,48.91797620796005,50.22371312463228,41.96094829595413,37.26421780617181,37.994391157773805,32.27247997869467,43.10638919555568,41.704475464361586,37.76885453248478,31.936194490848866
6.171950423422558,9.543779681567962,18.31683788480094,101.20931759360758,6.575877033604984,10.059123364737568,19.61596264713331,141.21965403018035,10.416957899206324,21.17951101304579,42.516545562549126,132.78464710287622,8.848518164814665,18.58242034431314,32.292970101228974,131.38749487567057,22.50890930891603,34.45765689401244,48.061126558140074,134.61103082367978,20.51371505223625,34.37570666625892,51.419938714651174,119.50569286104627,2.6964730198239844,1.1687854601403982,0.6437444700053088,23.139338476518038,46.911848192873364,199.60783406772646,28.421125838748797,62.641750923544734,122.84648655786341,317.18687107505207,5.81292024258951,10.44234618264045,18.607677868989573,64.16244631925197,6.891703738708219,10.524668085244125,17.285273114705504,68.84484080243797,13.89420233124565,29.053842857403126,56.84545993271233,211.21788277511962,12.468085289928649,29.591800964917944,53.626131572695456,203.84385537077307,8.683342797695673,19.407005759642406,34.39728996634381,120.91889553525351,10.029558102932151,20.464739596311986,39.76134527830812,123.96980552770624,10.011581596863099,14.391208821269325,26.01285141263977,57.50590335241936,9.750760977123242,17.406328905266694,24.951354417813075,59.598702546063514
3.893411549457854,4.190975174497812,6.556439347820427,23.77202291593356,4.114304367888973,3.785874011559897,6.097776746818984,25.000294442399706,11.142469869680243,14.292029090952287,17.92038929323597,27.19708410935657,8.563005344223711,11.900095952061113,20.059288460157813,28.6768356836086,17.481549339444886,12.242326506249624,30.83647502278597,51.75576355655393,15.065174860986245,9.566093364044153,29.790539912245606,52.067862774171964,13.049926660147568,38.21196268872007,96.86108653335693,34.10078754617293,98.05610528661475,546.5384765197068,46.996410410522174,113.18282583747288,259.50044390376837,774.5976498013157,9.076636231751628,11.91636491421063,16.239792038472473,36.88102579721622,4.716446216461082,9.017982087762128,11.108632778300171,25.84603637086434,6.866268702157272,10.75329146180431,15.987663136539123,35.66324162679426,7.795948754269111,12.03490678302261,14.762494725532676,38.58483805365051,11.685508666113133,14.023392450233017,17.93851471286404,34.15410674972973,9.346369874052307,14.709693496137552,20.684755470700544,36.42076070542153,5.462581766108044,4.907529860563664,4.468729284905378,2.9008847630944303,5.622335450463815,6.567247506997968,4.449996019441994,3.517015486534965
8.690106196178961,6.2057448595384646,8.12861171499412,9.394221397487145,9.029361289685564,6.590370133877104,8.298842086670058,9.144738515073444,12.522209883398112,16.197536950201492,19.909441921025316,36.668267631514816,10.267754810502202,15.096252917252182,24.50239855890665,38.23850829826993,13.162504363588267,7.728258758127691,15.354519203669488,18.315163522069195,8.435877637031927,5.158847871626177,15.612617775346163,18.295368946237826,2.0149124366610365,0.6725262044427349,0.6512298708193239,26.145375629109175,61.66823627411448,273.43571828517173,32.04638552571094,71.66484163616107,148.12759423824147,373.0899844868636,9.771114928166687,15.06645887763365,19.48040816452195,36.645294673042365,8.035964705017127,13.60444177159767,17.45663767989173,32.92484056627631,15.22120193980515,23.4302018404145,38.22421188925955,90.34375,14.00452553875564,23.841369703790484,35.9589389367383,78.11393909514292,19.203185907979247,16.583279342993062,19.278263183518447,26.39132123718158,18.728230045708763,18.701719411911288,21.279556469378765,26.60592987435376,14.046469989224168,14.286765857867945,12.551172494831805,9.345955897117229,14.025306160563536,15.19568275056731,12.483120588764072,10.153209156470236
20.09587057866385,18.980782925569102,19.387837401303543,17.51250140292162,21.24420790745817,20.589360317263182,20.783409981336337,18.43721350419915,21.857236175980663,22.037925740266143,21.11131278463468,18.105507141192646,20.916193381792343,22.53139613344146,19.328325185847522,17.532733252350067,14.918622602194695,11.913261071495423,12.448964371478064,12.603638070876528,12.471053875438873,11.17166690529178,13.353705557850212,11.865914806599386,18.267390434705305,23.427233387825755,26.39352327021766,11.789491605182462,8.302104777266072,2.3925067556053263,13.418011376931839,11.358290122887993,8.33614612862533,3.6707274582514122,20.30348535048065,16.1396770102825,14.107192960670599,12.164914567660585,19.677513140167527,18.00276332982948,15.977490906705349,13.724771292188068,21.036648616910227,19.306525574030463,17.300536564836857,13.780663875598087,20.44738823963789,18.28458621993856,17.164758402802647,13.975525368219955,16.92090507960999,15.647614299736878,14.685170412794793,13.076670136545204,21.938327464003926,16.891353102417145,16.08716404758408,12.905448387856662,19.12139991212939,14.976605184037561,10.714305059424678,5.160659746661002,20.37823989493169,15.080800533648016,10.890237299252025,5.196401525257459
16.91259638380685,16.636785891364077,16.011442771713924,15.26025904894994,16.59202429881307,16.977054469625198,16.601955322123786,16.007769264228596,18.058594898259138,18.12320891378138,16.842197634719582,13.746933707603336,17.38297222697928,17.204870650431165,17.949209291397167,13.670753555173834,19.95226939113579,16.227977975326432,14.761938941840974,13.553997356169894,16.94486030610746,19.22647376490654,15.041254079022202,13.457204706159901,5.267601564583519,2.7578997980575055,1.0354804459387719,8.771317021288805,6.327105307837603,1.558390340092996,11.829874601932106,9.09797113346792,6.780854823801108,2.8709008403640195,16.560645837589874,15.588162136560175,13.945329024405511,11.75684220144367,18.655229231180886,15.84154637436475,16.187938618337558,13.702855489725492,16.911947633959638,15.773347971733946,14.005616162325452,12.436931818181819,16.87367915258726,15.4585389703237,14.158875820423447,12.68041237113402,16.56024123189045,15.418524371676904,14.827475302164821,11.802320457863448,15.803829523126987,16.380513331672066,14.821559700396534,12.535610768637259,21.88341929494949,20.26193489986795,18.936042162418353,17.521475478788723,20.98561787125216,20.025197306494825,18.72296318010206,17.01562403799188
16.39996144275552,14.08177827815795,13.921620638230639,11.565791327961303,16.36015655593073,14.628011649629398,14.007944294175108,11.505537524676281,22.8583793317438,18.854877842351748,16.044830524237824,11.94035160745765,19.482681095075257,17.868269581958536,24.27785428509891,13.248554079804567,13.789090704093425,8.936652574548717,11.408762997891989,7.604212816551567,9.776136557831379,11.061216376447563,11.207948497816952,8.18505231165638,9.618621655258245,18.212443504183096,17.95997168642718,8.69040081260533,6.7946714701076,1.7231540764904933,13.988345118479021,9.423166104023387,7.397948490305759,2.7384792148859742,18.862775939408063,17.126772700187928,16.221436334359936,13.155381475954071,18.486784723450135,17.963238513526175,14.558472051128168,11.61354898829327,15.037083550800277,14.05910254247156,12.258710697657648,10.458385167464115,16.39661869963656,13.320849053992971,12.117736748233273,10.52766601811827,23.21088258383879,18.861308402915277,14.255941844044548,9.863159440785065,17.35120649866783,18.74158983304261,15.093626083125276,10.010350081992678,18.625016454369682,13.755525105752277,8.978227514123121,3.4762396934399447,17.381696485724053,12.086055364441233,7.010518690433322,3.1113774519662933
