hBFA1:21C-R1,hBFA1:21C-R2,hBFA1:37C-R1,hBFA1:37C-R2,hBFA1:48Hr-R1,hBFA1:48Hr-R2,hBFA1:FLC4-R2,hBFA1:GlyEtOH-R1,hBFA1:GlyEtOH-R2,hBFA1:SC-R1,hBFA1:SC-R2,hBFA1:YPD-R1,hBFA1:YPD-R2,hBFA1:pH3.8-R1,hBFA1:pH3.8-R2,hBFA1:pH7.3-R1,hBFA1:pH7.3-R2
2.306349370201337,2.2248017494230496,3.4939065956040656,3.1402587558272494,4.226476083990987,4.1801090597489985,2.966219503945995,4.067524797652474,4.324721052201629,2.7550198142628477,2.8254948989364097,3.4846072426062245,3.5031070307972927,3.567646873435386,3.333612218025517,3.5021471666493333,3.447048489803513
5.09537370748658,5.151789847448301,5.563914656256994,5.443497984294596,5.099710623622866,5.065382185681423,4.4118055448810924,4.826066686846329,4.975204065802567,5.276636536058786,5.403168578995109,5.3015126808561845,5.276149483692788,5.49762132160338,5.3638116394754425,5.570769915293092,5.4480363497948945
2.1637289263703643,2.2502119594303314,2.1538805353120205,2.188707480910256,1.9318854399955527,1.4879642693720945,1.7800462701051836,3.4642000033856197,3.493737303136844,2.181087768135349,1.6818539527752518,2.5216494915388297,2.4858277510814455,2.266849278139537,2.6345827121164955,2.7177714515208016,2.6591407132688354
3.780874123310521,3.8317949892920113,4.260016820626381,4.259713105293391,4.174942666775025,4.2247089371434,3.8843091326807238,3.6099551262387752,3.815889608251046,3.6445046956966083,3.6945873057480103,3.766108560132234,3.644172034730892,3.4562993678669436,3.834881234719603,3.782105363949114,3.862044675884359
0.9395006483036727,0.8751894455187035,1.7656335793018911,1.5292026117321187,2.6331775094887924,2.6237838086067624,1.3101024795370668,2.693325299245463,2.87911717222955,1.146292957876334,1.2414410302063468,1.9871940091871345,1.9157472812287593,1.5840408121244904,1.7385309683359331,1.8445630836149693,1.8923058916300686
0.6573447538990977,0.6164728464489826,2.205156451740318,1.9004894391367129,2.289169936994665,2.0418323843273036,2.0916098855304206,3.0311289074697982,3.288739065734122,1.7966354861510285,1.2348865347464195,1.5361279831616028,1.6429271871140159,2.130160290418008,1.9694725473469108,1.9009620919152765,1.9764793208410418
1.9515891240430219,2.027147661208048,2.2407974839614915,2.0640846013613596,2.19407423707919,1.645330293816262,0.8053537065983747,2.822966198824611,2.9983171391787224,2.0036878872915813,1.8277630431566503,2.2758007235966673,2.273770394656703,2.739190441232353,2.790576673788034,2.8177130862750572,2.8074371249107246
3.0295639788352235,3.101694506580118,3.1686026817465702,3.1435103050290443,2.639332039117581,2.5045427876339508,2.8345983354951283,2.8919176619018465,3.0264514046195368,3.0709307019296,3.0650019173951124,3.1642693950634326,3.107590195286479,2.8841422208669667,3.150375870895659,3.331815785224789,3.385391866350977
2.857673824039519,2.8366346048248348,3.008137727509073,2.9659105226498,3.018129853039812,2.976197372548261,2.1237124967244774,2.660100038675565,2.8950618609341063,2.9048342479799385,2.963536791324404,2.902407822288495,2.8837153101524504,2.908172422489781,2.8726674715137244,3.125070732098415,3.0974387041357905
2.8548370361857054,2.874643154762259,3.2719376434654155,3.1413077275154158,2.6527515393894863,2.4446557019844493,2.2162280801225966,2.6521543271706793,3.082533635517553,3.029066563035915,3.0744644968870607,2.8087019439094343,2.8469315844165592,3.351553076183374,3.1184562312953306,3.419734172922065,3.3096173666878936
