hBFA1:21C-R1,hBFA1:21C-R2,hBFA1:37C-R1,hBFA1:37C-R2,hBFA1:48Hr-R1,hBFA1:48Hr-R2,hBFA1:FLC4-R2,hBFA1:GlyEtOH-R1,hBFA1:GlyEtOH-R2,hBFA1:SC-R1,hBFA1:SC-R2,hBFA1:YPD-R1,hBFA1:YPD-R2,hBFA1:pH3.8-R1,hBFA1:pH3.8-R2,hBFA1:pH7.3-R1,hBFA1:pH7.3-R2
2.30220051952651,2.2195603772343,3.454989078991075,3.1202508284192776,4.23390628266123,4.1658172483561025,2.9443779864483943,3.988731425759056,4.2167812883301306,2.748833069742913,2.815314458222641,3.4706009550014887,3.4931042156806282,3.543543534272965,3.322796468683487,3.485099563589799,3.4274339683486064
5.091244040588342,5.1463841835405795,5.524946969350059,5.4232717172528115,5.1070813670728175,5.051181329447988,4.389874235067579,4.74738249371368,4.867140688225037,5.270344947633028,5.392781874398051,5.287376133867883,5.266203419071304,5.473572998020329,5.352795420876691,5.55390819580504,5.428323878015201
2.159570643668428,2.2450513593979173,2.1149876784134944,2.168806900855366,1.939344862474195,1.4736277388602033,1.758248898483266,3.385352950504487,3.3858583085085248,2.174952573235684,1.6717749204938879,2.50770724539991,2.47579703478491,2.2427188822689716,2.6238655211781508,2.7006324591867252,2.6395743480609655
3.776743385782519,3.826398494187712,4.221051933404371,4.239499023482719,4.18231672805622,4.210503004801598,3.862382834021738,3.531264839882403,3.707833129164833,3.6382189585677613,3.6842121123823675,3.751979282702901,3.6342228029573103,3.432247973636823,3.823876203921715,3.7652332705933658,3.842337670526158
1.001688267997094,1.0107870051703554,2.6780403999949316,1.2141432391564169,3.7122127263654656,2.8447683375934245,1.288152419367726,3.2076250762289975,3.493423844906583,0.5716278070880114,1.2339906172887551,1.944118608615384,1.9249755349677302,2.8772898219887195,1.9038327481564399,1.9325931082007481,1.9439475150786174
0.653198756943234,0.6112070335961277,2.1662314701436154,1.8804490314648163,2.296591289239642,2.0275541032684345,2.0697550103084974,2.9523517763231473,3.180780911625291,1.790433145708409,1.2246754097085797,1.5221023178991147,1.6329328143089077,2.1060651333916702,1.958626975425119,1.8839421411816177,1.956850227941833
2.1612402348128317,2.476392713166655,5.26886359499213,1.093505298450813,5.656270247743702,2.389261855776527,0.7834109584740494,4.65586249684725,5.219071433177016,0.1651515760644413,1.826954826776403,2.16844325182968,2.3256068234913423,6.961767156243574,3.3480773989614794,3.138896088332754,3.0178068421266286
3.025412783928552,3.0964732088751257,3.129691293108459,3.123529057300477,2.646769499993289,2.4902398618372024,2.8127677897346457,2.8131109479794176,2.9185267433484228,3.06475676970151,3.0548466800901513,3.1502790239442744,3.097580445770789,2.86003215610071,3.139584616489451,3.314745468764575,3.365789313285928
2.853555995600213,2.831127560839956,2.969139089053893,2.945549520161316,3.025463916350966,2.9620526448274362,2.1017257778340306,2.5814832223241293,2.7869222095006023,2.8984779579223816,2.953022805354364,2.8881908945599317,2.8738042653006097,2.8841580584038082,2.861527548669413,3.1083237185490975,3.077665789698771
2.850690874181829,2.869378756987884,3.2330130960346213,3.121269199365447,2.660173406025473,2.430376638213138,2.1943739781274028,2.57337625718617,2.97457654750239,3.022865124157744,3.0642551480518545,2.7946774002820103,2.8369367229600893,3.327457448359293,3.1076123860661937,3.4027126217283756,3.2899891174265115
1.442580858228611,1.6304221507951482,3.240058001687265,0.714459438340707,3.4460325773072396,1.2819897034702457,0.19828644902527937,3.5307002868993123,3.5324335200185306,0.10372397485476514,1.005364746428887,1.598526888294395,1.7010107365113483,4.222982629872536,2.2593311520303825,2.1362168568176836,2.2406330165812247
-0.34849986055527005,-0.43952871131990046,0.22230182684398092,0.34536788141231045,0.9710598669112107,1.162210430348365,-0.0036849966081715646,1.3095379902857975,1.1962710348228989,-0.00615822442400793,-0.09970713939787013,0.8764466149835461,0.8151015620987436,-0.16883315376481978,0.23995212054726722,0.45985840391644306,0.6384991124114585
0.7951586667858772,0.7535425238853879,0.9448609740069309,0.766071854271219,0.7211011063821675,0.11392842288331484,-0.05022249295258413,1.7608020557379405,2.152535960305583,0.5774327861147421,0.24204224962612075,0.915549432883215,0.9177007182730705,1.44960513264268,1.2104698908812597,1.409135913786122,1.1777034516214708
2.5264915073525316,2.6084960481375523,2.6265451744283244,2.581187407311526,2.514330458604328,2.334368172372502,2.281067208170561,2.4032710522691083,2.5044374642554414,2.639348994681508,2.679393798379143,2.6890721440773335,2.591562746867531,2.4641978660311095,2.6819689647017393,2.7525951204750507,2.799000452583101
0.4545333852080505,0.5066500548594798,1.0614797005216912,2.0175823741769734,-0.4050368340902233,-0.019600105313697713,-0.6026056444794803,1.183596882799979,1.3820159514909216,1.7681702964310575,1.0479139263118675,1.2236019525516297,1.1478053827828263,0.038834144006313576,1.3796634346762535,1.9924332772552011,1.6592674260490232
1.6612407007830015,1.7194836900258144,1.8334982223995384,1.7928208105555754,1.293854413410934,0.9646990192625643,0.7437142038853262,2.07221599252121,2.355959884881228,1.7170050792169764,1.5121701985201765,1.6895112879637848,1.6052873072061058,1.7246443379128156,1.994696403536109,2.1860777713390225,2.0346889010497784
2.417166421972578,2.491933591924891,2.630391637047097,2.5766258005022453,2.31472991727762,2.0915465591586067,2.1678830717506763,2.187529303742892,2.4155379890275395,2.5189712201236887,2.568565539817045,2.488854455720253,2.447368526560221,2.5158796398477237,2.5749267988409956,2.754043931623942,2.746211431187887
2.4602904772313283,2.5480207238690613,2.6872191656693256,2.658606556200973,2.0977569119339843,1.9254912011548901,2.1017064760693653,2.2201163558951493,2.4572277155954865,2.537558716390714,2.553299553309924,2.5698629172732272,2.5490347810293703,2.494986285369248,2.565447507151193,2.8289767015797986,2.821967478912002
2.6271115964268494,2.6369901004871963,2.8399472843010476,2.8906095587431704,1.969072733670193,1.7941944088634574,1.8853420072651215,2.269813348638486,2.6189388650422147,2.795973020476109,2.723703567361845,2.727424808416922,2.7042768758833593,2.615005448258658,2.771285715515081,3.244554664128997,3.2047454254553074
0.6637030093715686,0.6578993560199242,1.602687310549752,1.2621810256493409,1.4623543213681858,1.268169634197481,1.401218589279123,2.0719945225658805,2.261098471282968,1.1562871327276074,0.6874996442280619,0.9909280352498613,1.049945218310863,1.4574286139666608,1.1448967553167462,1.1621979831025242,1.2994379724813232
2.2979698055196947,2.3122237131320325,2.618685834902649,2.5966187503784774,2.1900608782253745,2.0102265926348357,1.7658025658622156,1.9797621846407956,2.435807250157281,2.4889105808456295,2.493089955426305,2.2655015027572105,2.3123099485390224,2.75176430494108,2.5666680137779356,2.8278332045946355,2.6314088174063732
2.332890917245227,2.38354564314587,2.6884361335809075,2.7362747988456446,1.9741789044654225,1.8417499447738757,1.9839131530742429,2.105997232196569,2.36859907662504,2.588334751662384,2.5551758843517627,2.4570123346886312,2.441757920701849,2.574078479595859,2.7177664296298216,2.9722943527746724,2.84160564875883
2.3788565042491694,2.2079754408871866,2.7968611175013294,2.920865458724208,2.7176144199900687,3.292857114578553,2.6175980836533124,1.8346809921498886,1.701679353121354,2.1493272883791636,2.0861886328587946,2.0731058445173907,1.9719289940902733,1.9527567169565256,1.97606572303981,2.260075812608699,2.2722698637023617
2.157577507720596,2.20024826507811,2.2003020781126197,2.061582549538164,2.324871763705441,2.221270795223687,2.202565541165647,2.047365257563435,2.2844126080148017,2.1195625432455136,2.142739363679099,2.1543138180347574,2.099196849147487,2.433622297862176,2.3820244427589694,2.6346402187524287,2.559854163479933
